10.35723672,10.78498521
20.4632971,11.77314164
23.05711035,12.36853271
21.64541185,13.08478398
34.40213263,13.55792077
36.3894599,14.27314164
43.98379344,14.35102798
45.87598117,14.82780148
55.84074702,15.18395723
73.42664054,15.97682199
76.58546286,16.4535955
81.00961821,16.37358774
91.27794494,17.00874024
96.55084912,16.84920962
101.4139179,17.36568395
114.2685797,17.68274499
122.5785936,17.80142317
142.049276,18.03871891
154.5341224,18.15727586
165.7723886,18.2361926
175.348655,18.15618484
188.1006273,18.19534015
204.632971,18.19461281
224.1866545,18.23358629
240.4902983,18.19321874
259.7970087,18.23231344
282.6308159,18.27134752
305.3205932,18.31044222
329.83192,18.27001406
