560.7417687,19.90035587
578.3465629,20.27046263
608.2868348,20.62633452
665.2832724,20.98220641
739.0876786,21.33807829
795.8425321,21.63701068
863.7421714,21.86476868
967.2024855,22.10676157
1121.605654,22.56227758
1270.840411,22.74733096
1417.530934,22.97508897
1556.945935,22.98932384
1710.381791,22.81850534
1792.081776,23.0747331
1848.473739,23.37366548
1967.540104,23.50177936
2110.773199,23.60142349
2229.020178,23.82918149
2363.111542,24.0569395
2525.355552,24.113879
2719.467828,24.34163701
2894.83919,24.39857651
3241.452018,24.68327402
3672.588733,24.91103203
4293.858816,24.99644128
4866.056333,24.99644128
5644.909837,25.08185053
6200.176296,25.08185053
6863.325072,25.11032028
7421.788131,25.06761566
7963.187652,25.02491103
8644.3941,25.03914591
9421.154528,24.99644128
